X,Y,Z
17.51039537190073,72.95109322314067,-144.81800000000015
-0.8703438672036924,58.643586404639194,-144.81800000000015
3.906617756455037,58.40259769713884,-144.81800000000015
-0.6014941284773816,59.175816251830184,-144.81800000000015
16.811644040036402,74.66420127388528,-144.81800000000015
16.80911835990889,74.66158314350791,-144.81800000000015
2.8750589341229396,58.58684974093265,-144.81800000000015
-17.784135849056586,72.5708245283011,-144.81800000000015
15.744210555336716,77.02046994879878,-144.81800000000015
-15.664401415701462,80.17714487344489,-144.81800000000015
-16.560385789605665,70.22911227717779,-144.81800000000015
2.8751823196449076,58.586632075471705,-144.81800000000015
0.42270180366488735,60.17134053851913,-144.81800000000015
4.600672123348081,58.939193127753285,-144.81800000000015
-16.186504912280807,80.1462803508772,-144.81800000000015
2.875285310650957,58.58654992603552,-144.81800000000015
4.6007496474218375,58.939245614808264,-144.81800000000015
16.93227948969575,72.45044543670275,-144.81800000000015
16.99628510273962,72.4803074486302,-144.81800000000015
0.4228747043672664,60.171480627099726,-144.81800000000015
0.05938108974822165,60.06126070777095,-144.81800000000015
4.600833183421583,58.939327865961175,-144.81800000000015
0.059396765477017,60.06143831026953,-144.81800000000015
16.87093643122681,72.48223206319709,-144.81800000000015
-17.34852522613058,79.63364673366841,-144.81800000000015
-17.630078033980688,71.46342002427194,-144.81800000000015
-16.273214364135388,80.11555457456546,-144.81800000000015
-17.29464717973223,78.88980521032502,-144.81800000000015
-2.5772017578289677,58.73767732776623,-144.81800000000015
-17.294639875538454,78.8906678793681,-144.81800000000015
17.511123980222415,73.32562818294201,-144.81800000000015
0.4231266906985086,60.17029996264481,-144.81800000000015
-16.273157848970232,80.11558864988562,-144.81800000000015
-0.29356570027629886,59.837418335635405,-144.81800000000015
5.051723821464498,60.14841634904722,-144.81800000000015
5.051721255020185,60.148436746988025,-144.81800000000015
16.52055149501657,75.64733395348846,-144.81800000000015
-16.88489440509917,79.83379907932014,-144.81800000000015
-16.88488326848251,79.83847587548641,-144.81800000000015
17.291127272726758,72.72812727272702,-144.81800000000015
1.7160887271341743,59.66319702743907,-144.81800000000015
-0.2935015766171438,59.83754088550679,-144.81800000000015
-17.770590566037715,72.59070174702924,-144.81800000000015
5.1286417274473255,59.493252783109426,-144.81800000000015
1.7161721904762177,59.6631108571429,-144.81800000000015
2.581454894651586,58.98338962722857,-144.81800000000015
2.5814604453441747,58.98351578947373,-144.81800000000015
-17.770532961672455,72.5898377003476,-144.81800000000015
1.7162047524752757,59.663058644326014,-144.81800000000015
2.3075741656158413,59.17866149642712,-144.81800000000015
-17.39161207658313,79.82143696612668,-144.81800000000015
0.8740181919191885,60.276763636363704,-144.81800000000015
-14.173622188905478,79.6365347826087,-144.81800000000015
-0.3214500587579555,59.75251119375238,-144.81800000000015
17.29136363636312,72.7288363636361,-144.81800000000015
-16.884627227722795,79.83379232673269,-144.81800000000015
0.8741029949534127,60.27682216614913,-144.81800000000015
16.37747164634143,72.73812225609767,-144.81800000000015
0.8741273258339762,60.27684934057416,-144.81800000000015
-16.23945971098269,80.14376520231215,-144.81800000000015
-0.5338379470518149,59.506953630164524,-144.81800000000015
-16.23944420352706,80.14353839259903,-144.81800000000015
-2.7943023465424703,58.81036278166282,-144.81800000000015
2.5816973581848095,58.983362074554336,-144.81800000000015
15.056608032786855,76.61947721311479,-144.81800000000015
-17.977600224719108,75.81707280898836,-144.81800000000015
-17.72414089068828,72.06333724696316,-144.81800000000015
-0.533732198877382,59.50695685645556,-144.81800000000015
-0.6053995456211865,59.17669435690732,-144.81800000000015
-17.724109293680318,72.06315204460927,-144.81800000000015
0.06026747393360754,60.05988815165882,-144.81800000000015
-0.29043158468443303,59.83325519144537,-144.81800000000015
2.5332713406080094,59.03521247077166,-144.81800000000015
3.047838027767932,58.53667607689571,-144.81800000000015
17.509275309405844,73.32590018564369,-144.81800000000015
-0.5335942682731651,59.50644562249002,-144.81800000000015
-17.985103919372907,75.8297541993277,-144.81800000000015
-1.0762795495251622,58.48826784260519,-144.81800000000015
1.2379893164062599,60.12167187500006,-144.81800000000015
17.50937377557337,73.3260778673281,-144.81800000000015
15.136264715252818,76.66526547192355,-144.81800000000015
17.509376284829635,73.32634229102179,-144.81800000000015
3.045390117395985,58.53226627534687,-144.81800000000015
0.022046411633905527,60.04014649870328,-144.81800000000015
-0.6051482005142187,59.17688626514876,-144.81800000000015
-0.541135262952523,59.626475656494016,-144.81800000000015
-0.5410982104515505,59.626589121933925,-144.81800000000015
-14.183327380952248,79.646140922619,-144.81800000000015
17.50955627705619,73.32526233766245,-144.81800000000015
0.9003076194086296,60.256976004548974,-144.81800000000015
1.2664102314445294,60.09999002394261,-144.81800000000015
3.0481805171184453,58.536547503566354,-144.81800000000015
1.2664380039920125,60.10000399201604,-144.81800000000015
-14.707951362984154,80.15546212338595,-144.81800000000015
-16.238794701795047,80.1436520266358,-144.81800000000015
-16.840391758829735,70.45843130574369,-144.81800000000015
-0.538292496986954,59.6226151719249,-144.81800000000015
1.2665073322683669,60.09996605431318,-144.81800000000015
-0.29251594968992617,59.83416815988977,-144.81800000000015
17.338259565875756,73.70749964664319,-144.81800000000015
17.294763999999503,72.72930149999975,-144.81800000000015
-2.665548487530293,59.4145837489944,-144.81800000000015
-0.2924198553676776,59.83388539868834,-144.81800000000015
-2.575922409185961,58.7418042588727,-144.81800000000015
17.33831699544758,73.707370207385,-144.81800000000015
3.045845669992914,58.53438289379902,-144.81800000000015
0.9005967012148688,60.25823986332581,-144.81800000000015
-16.274396194406215,80.11639468133887,-144.81800000000015
-1.0756752894469566,58.48821594842215,-144.81800000000015
-16.27435562671544,80.1164105215005,-144.81800000000015
-17.738677563451795,72.04027502538035,-144.81800000000015
3.9035580020920952,58.40637416317988,-144.81800000000015
16.37843652108435,75.97510086596381,-144.81800000000015
1.755731162790712,59.62083970099674,-144.81800000000015
-0.7172343013699256,58.99454657534252,-144.81800000000015
2.2549423390383567,59.22499299103507,-144.81800000000015
5.058141521848413,60.15027649422407,-144.81800000000015
-2.744742190066617,59.04262788423934,-144.81800000000015
17.509990124481238,72.9503323651454,-144.81800000000015
-0.6045460347349965,59.177558171846464,-144.81800000000015
